Key,transaction_date,subscription_id,user_id,subscription_start,subscription_end,subscription_status,provider,service,Charge,transcationstatus,Active
43287222807635,2018/07/06,222807635,11454279,2018/07/06,2019/05/08,Cancelled,Provider B,Cool Songs,#N/A,#N/A,306
43310229353742,2018/07/29,229353742,32862461,2018/07/29,2019/05/08,Cancelled,Provider B,Cool Songs,#N/A,#N/A,283
43312230211609,2018/07/31,230211609,29598601,2018/07/31,2019/05/08,Cancelled,Provider B,Cool Songs,#N/A,#N/A,281
43455271750526,2018/12/21,271750526,18922499,2018/12/21,2019/05/08,Cancelled,Provider A,Cool Songs,#N/A,#N/A,138
43463273721719,2018/12/29,273721719,22330670,2018/12/29,2019/05/08,Cancelled,Provider B,Cool Songs,#N/A,#N/A,130
43497283186771,2019/02/01,283186771,45135642,2019/02/01,2019/05/08,Cancelled,Provider A,Pokemon-Go Locations,200,Success,96
43502284144501,2019/02/06,284144501,10367241,2019/02/06,2019/05/08,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43503284476220,2019/02/07,284476220,36169810,2019/02/07,2019/05/08,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43152189759570,2018/02/21,189759570,25261142,2018/02/21,2019/05/07,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,440
43176196152282,2018/03/17,196152282,31917541,2018/03/17,2019/05/07,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,416
43193200689016,2018/04/03,200689016,21125627,2018/04/03,2019/05/07,Cancelled,Provider B,Cool Songs,#N/A,#N/A,399
43203203038322,2018/04/13,203038322,33190704,2018/04/13,2019/05/07,Cancelled,Provider C,GOT Spoilers,#N/A,#N/A,389
43234211233674,2018/05/14,211233674,29335614,2018/05/14,2019/05/07,Cancelled,Provider B,Cool Songs,#N/A,#N/A,358
43243213071725,2018/05/23,213071725,23779230,2018/05/23,2019/05/07,Cancelled,Provider B,Cool Songs,#N/A,#N/A,349
43281221352759,2018/06/30,221352759,26000084,2018/06/30,2019/05/07,Cancelled,Provider B,Cool Songs,#N/A,#N/A,311
43457272278073,2018/12/23,272278073,29662382,2018/12/23,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,135
43469275465503,2019/01/04,275465503,5657881,2019/01/04,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,123
43501284095741,2019/02/05,284095741,34699334,2019/02/05,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43501283963760,2019/02/05,283963760,41972516,2019/02/05,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43501284007160,2019/02/05,284007160,45297995,2019/02/05,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43501284056720,2019/02/05,284056720,42784223,2019/02/05,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43502284291076,2019/02/06,284291076,45314145,2019/02/06,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43502284303301,2019/02/06,284303301,45310825,2019/02/06,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43502284318590,2019/02/06,284318590,10121650,2019/02/06,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43502284337870,2019/02/06,284337870,24978811,2019/02/06,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43502284245717,2019/02/06,284245717,45347174,2019/02/06,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43502284158124,2019/02/06,284158124,42361739,2019/02/06,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43502284125581,2019/02/06,284125581,17058310,2019/02/06,2019/05/07,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43075167102228,2017/12/06,167102228,23499301,2017/12/06,2019/05/06,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,516
43116180419471,2018/01/16,180419471,18541160,2018/01/16,2019/05/06,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,475
43157190974467,2018/02/26,190974467,31158567,2018/02/26,2019/05/06,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,434
43183198120359,2018/03/24,198120359,28857970,2018/03/24,2019/05/06,Cancelled,Provider B,Cool Songs,#N/A,#N/A,408
43186198960788,2018/03/27,198960788,11053506,2018/03/27,2019/05/06,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,405
43187199244152,2018/03/28,199244152,11016569,2018/03/28,2019/05/06,Cancelled,Provider B,Cool Songs,#N/A,#N/A,404
43218206968853,2018/04/28,206968853,2828456,2018/04/28,2019/05/06,Cancelled,Provider B,Cool Songs,#N/A,#N/A,373
43280221276025,2018/06/29,221276025,35747160,2018/06/29,2019/05/06,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,311
43280221220364,2018/06/29,221220364,20340841,2018/06/29,2019/05/06,Cancelled,Provider B,Cool Songs,#N/A,#N/A,311
43301226869237,2018/07/20,226869237,23787457,2018/07/20,2019/05/06,Cancelled,Provider B,Cool Songs,#N/A,#N/A,290
43344239470412,2018/09/01,239470412,38935341,2018/09/01,2019/05/06,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,247
43500283889738,2019/02/04,283889738,25608873,2019/02/04,2019/05/06,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43501283950653,2019/02/05,283950653,45286848,2019/02/05,2019/05/06,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43501283934717,2019/02/05,283934717,9269258,2019/02/05,2019/05/06,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43067164524453,2017/11/28,164524453,24613618,2017/11/28,2019/05/06,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,524
43141187228207,2018/02/10,187228207,28924170,2018/02/10,2019/05/05,Cancelled,Provider B,Cool Songs,#N/A,#N/A,449
43147188394573,2018/02/16,188394573,351717,2018/02/16,2019/05/05,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,443
43234211201731,2018/05/14,211201731,34261798,2018/05/14,2019/05/05,Cancelled,Provider A,Cool Songs,#N/A,#N/A,356
43346240185106,2018/09/03,240185106,7580472,2018/09/03,2019/05/05,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,244
43383251185838,2018/10/10,251185838,40322558,2018/10/10,2019/05/05,Cancelled,Provider B,Cool Songs,#N/A,#N/A,207
43393254624736,2018/10/20,254624736,40748552,2018/10/20,2019/05/05,Cancelled,Provider A,Cool Songs,#N/A,#N/A,197
43398256173631,2018/10/25,256173631,40945406,2018/10/25,2019/05/05,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,192
43415260956026,2018/11/11,260956026,7380507,2018/11/11,2019/05/05,Cancelled,Provider A,Cool Songs,#N/A,#N/A,175
43426263739656,2018/11/22,263739656,35783547,2018/11/22,2019/05/05,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,164
43500283872887,2019/02/04,283872887,45272252,2019/02/04,2019/05/05,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43154190289356,2018/02/23,190289356,30996697,2018/02/23,2019/05/04,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,435
43186198936483,2018/03/27,198936483,28454963,2018/03/27,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,403
43187199273793,2018/03/28,199273793,22184056,2018/03/28,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,402
43191200108048,2018/04/01,200108048,10987908,2018/04/01,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,398
43212205565851,2018/04/22,205565851,25096408,2018/04/22,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,377
43216206662665,2018/04/26,206662665,11303432,2018/04/26,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,373
43221207963692,2018/05/01,207963692,23215071,2018/05/01,2019/05/04,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,368
43240212631408,2018/05/20,212631408,7482988,2018/05/20,2019/05/04,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,349
43242212915954,2018/05/22,212915954,34496829,2018/05/22,2019/05/04,Cancelled,Provider A,Cool Songs,#N/A,#N/A,347
43287222828137,2018/07/06,222828137,29862237,2018/07/06,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,302
43308228798059,2018/07/27,228798059,25992680,2018/07/27,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,281
43308228862271,2018/07/27,228862271,24834075,2018/07/27,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,281
43312230031554,2018/07/31,230031554,18895053,2018/07/31,2019/05/04,Cancelled,Provider B,Cool Songs,#N/A,#N/A,277
43498283352128,2019/02/02,283352128,25647669,2019/02/02,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43498283394440,2019/02/02,283394440,3324549,2019/02/02,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43498283454487,2019/02/02,283454487,44756403,2019/02/02,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43498283413990,2019/02/02,283413990,43775685,2019/02/02,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43499283574453,2019/02/03,283574453,19670867,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283596914,2019/02/03,283596914,45215038,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283608997,2019/02/03,283608997,44609961,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283595013,2019/02/03,283595013,44736779,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283666740,2019/02/03,283666740,16642480,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283671136,2019/02/03,283671136,23085331,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43499283566027,2019/02/03,283566027,125554,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283471681,2019/02/03,283471681,20394758,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283475973,2019/02/03,283475973,13848480,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43499283634465,2019/02/03,283634465,45223072,2019/02/03,2019/05/04,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43066164439585,2017/11/27,164439585,6715797,2017/11/27,2019/05/03,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,522
43140187042893,2018/02/09,187042893,18514285,2018/02/09,2019/05/03,Cancelled,Provider B,Cool Songs,#N/A,#N/A,448
43141187218980,2018/02/10,187218980,15469177,2018/02/10,2019/05/03,Cancelled,Provider B,Cool Songs,#N/A,#N/A,447
43164192902024,2018/03/05,192902024,8718308,2018/03/05,2019/05/03,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,424
43173195265522,2018/03/14,195265522,10533382,2018/03/14,2019/05/03,Cancelled,Provider B,Cool Songs,#N/A,#N/A,415
43187199250960,2018/03/28,199250960,23950891,2018/03/28,2019/05/03,Cancelled,Provider B,Cool Songs,#N/A,#N/A,401
43225209056471,2018/05/05,209056471,26509381,2018/05/05,2019/05/03,Cancelled,Provider B,Cool Songs,#N/A,#N/A,363
43449269897795,2018/12/15,269897795,18916889,2018/12/15,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,139
43453271073816,2018/12/19,271073816,33143410,2018/12/19,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,135
43496282861731,2019/01/31,282861731,44870045,2019/01/31,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43497283148540,2019/02/01,283148540,2910016,2019/02/01,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43497283071212,2019/02/01,283071212,38608752,2019/02/01,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43497283174338,2019/02/01,283174338,10705271,2019/02/01,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43498283205009,2019/02/02,283205009,6773955,2019/02/02,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43498283396790,2019/02/02,283396790,42047650,2019/02/02,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43498283244291,2019/02/02,283244291,43079566,2019/02/02,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43498283253488,2019/02/02,283253488,10426804,2019/02/02,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43498283374680,2019/02/02,283374680,45170344,2019/02/02,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43498283235381,2019/02/02,283235381,45145001,2019/02/02,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43498283229985,2019/02/02,283229985,43690315,2019/02/02,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43498283234841,2019/02/02,283234841,41068943,2019/02/02,2019/05/03,Cancelled,Provider A,Cool Songs,300,Failed,90
43509285673092,2019/02/13,285673092,45646940,2019/02/13,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,79
43040156609689,2017/11/01,156609689,25757026,2017/11/01,2019/05/03,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,548
43166193180805,2018/03/07,193180805,12840641,2018/03/07,2019/05/02,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,421
43187199261808,2018/03/28,199261808,25297283,2018/03/28,2019/05/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,400
43187199234551,2018/03/28,199234551,19750500,2018/03/28,2019/05/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,400
43190199855761,2018/03/31,199855761,32740476,2018/03/31,2019/05/02,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,397
43193200658723,2018/04/03,200658723,29721525,2018/04/03,2019/05/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,394
43222208376024,2018/05/02,208376024,22326924,2018/05/02,2019/05/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,365
43222208391322,2018/05/02,208391322,17236072,2018/05/02,2019/05/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,365
43225208965243,2018/05/05,208965243,16952524,2018/05/05,2019/05/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,362
43225208879323,2018/05/05,208879323,33928298,2018/05/05,2019/05/02,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,362
43249214451375,2018/05/29,214451375,34723794,2018/05/29,2019/05/02,Cancelled,Provider A,Cool Songs,#N/A,#N/A,338
43280221187690,2018/06/29,221187690,10646376,2018/06/29,2019/05/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,307
43466274684195,2019/01/01,274684195,43757166,2019/01/01,2019/05/02,Cancelled,Provider B,Cool Songs,300,Failed,121
43470275827377,2019/01/05,275827377,43926631,2019/01/05,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,117
43496282893026,2019/01/31,282893026,40489354,2019/01/31,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43496282795526,2019/01/31,282795526,42609216,2019/01/31,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43496282737806,2019/01/31,282737806,45047092,2019/01/31,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43496282898047,2019/01/31,282898047,42755316,2019/01/31,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43496282848765,2019/01/31,282848765,5299905,2019/01/31,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43496282841831,2019/01/31,282841831,44568287,2019/01/31,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43496282906442,2019/01/31,282906442,44746844,2019/01/31,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43497283122336,2019/02/01,283122336,22554245,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43497283035111,2019/02/01,283035111,40336077,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43497283013849,2019/02/01,283013849,45100529,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43497283120026,2019/02/01,283120026,35485940,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43497283153648,2019/02/01,283153648,33568437,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43497282988275,2019/02/01,282988275,34627879,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43497282937787,2019/02/01,282937787,12816237,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43497283099052,2019/02/01,283099052,41203483,2019/02/01,2019/05/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43103176980956,2018/01/03,176980956,25736265,2018/01/03,2019/05/01,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,483
43222208357340,2018/05/02,208357340,10578895,2018/05/02,2019/05/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,364
43301226935390,2018/07/20,226935390,16870770,2018/07/20,2019/05/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,285
43308228817903,2018/07/27,228817903,13875476,2018/07/27,2019/05/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,278
43436266081182,2018/12/02,266081182,5255488,2018/12/02,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,150
43455271719413,2018/12/21,271719413,35678744,2018/12/21,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,131
43465274380282,2018/12/31,274380282,11041849,2018/12/31,2019/05/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,121
43490280956458,2019/01/25,280956458,12025705,2019/01/25,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,96
43495282612360,2019/01/30,282612360,44319988,2019/01/30,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43495282637564,2019/01/30,282637564,41449723,2019/01/30,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43495282655930,2019/01/30,282655930,38031382,2019/01/30,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43495282677330,2019/01/30,282677330,45033638,2019/01/30,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43495282644769,2019/01/30,282644769,1798504,2019/01/30,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43496282681024,2019/01/31,282681024,43268642,2019/01/31,2019/05/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43140187061373,2018/02/09,187061373,21152186,2018/02/09,2019/05/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,446
43184198263904,2018/03/25,198263904,13154499,2018/03/25,2019/04/30,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,401
43216206733366,2018/04/26,206733366,11195312,2018/04/26,2019/04/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,369
43225208962067,2018/05/05,208962067,16916140,2018/05/05,2019/04/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,360
43232210666482,2018/05/12,210666482,20582379,2018/05/12,2019/04/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,353
43250214736357,2018/05/30,214736357,20505815,2018/05/30,2019/04/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,335
43280221198433,2018/06/29,221198433,12596178,2018/06/29,2019/04/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,305
43308228786974,2018/07/27,228786974,23561321,2018/07/27,2019/04/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,277
43363245500589,2018/09/20,245500589,36706934,2018/09/20,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,222
43468275155243,2019/01/03,275155243,43823088,2019/01/03,2019/04/30,Cancelled,Provider B,Cool Songs,300,Failed,117
43469275454609,2019/01/04,275454609,43871783,2019/01/04,2019/04/30,Cancelled,Provider B,Cool Songs,300,Failed,116
43494282336327,2019/01/29,282336327,11575008,2019/01/29,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43494282334049,2019/01/29,282334049,31425082,2019/01/29,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43494282346877,2019/01/29,282346877,33475488,2019/01/29,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43494282193570,2019/01/29,282193570,14720174,2019/01/29,2019/04/30,Cancelled,Provider A,Cool Songs,300,Success,91
43494282345786,2019/01/29,282345786,40557215,2019/01/29,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,91
43495282449199,2019/01/30,282449199,2933960,2019/01/30,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43495282478240,2019/01/30,282478240,41355641,2019/01/30,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43495282477256,2019/01/30,282477256,32102990,2019/01/30,2019/04/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
